ID_Pagamento;ID_Venda;Forma_Pagamento;Parcelas;Valor_Pago
2545;2545;Boleto;1;443.44
2546;2546;Crédito;2;373.08
2547;2547;Dinheiro;1;288.27
2548;2548;Débito;1;912.02
2549;2549;Dinheiro;1;715.12
2550;2550;Boleto;1;808.81
2551;2551;Crédito;2;1286.95
2552;2552;Dinheiro;1;809.97
2553;2553;Boleto;1;507.15
2554;2554;Boleto;1;123.33
2555;2555;Pix;1;46.81
2556;2556;Dinheiro;1;533.84
2557;2557;Dinheiro;1;121.38
2558;2558;Dinheiro;1;2847.09
2559;2559;Débito;1;843.89
2560;2560;Crédito;1;1427.46
2561;2561;Crédito;1;155.33
2562;2562;Crédito;1;224.32
2563;2563;Pix;1;110.05
2564;2564;Débito;1;41.48
2565;2565;Crédito;1;940.61
2566;2566;Pix;1;535.74
2567;2567;Crédito;3;49.9
2568;2568;Crédito;3;792.93
2569;2569;Dinheiro;1;177.75
2570;2570;Crédito;1;1018.93
2571;2571;Dinheiro;1;83.56
2572;2572;Crédito;3;2592.33
2573;2573;Dinheiro;1;3046.37
2574;2574;Débito;1;700.37
2575;2575;Pix;1;728.97
2576;2576;Boleto;1;313.12
2577;2577;Pix;1;1542.21
2578;2578;Crédito;1;2777.03
2579;2579;Boleto;1;82.79
2580;2580;Boleto;1;46.76
2581;2581;Pix;1;485.34
2582;2582;Crédito;1;647.05
2583;2583;Débito;1;419.52
2584;2584;Débito;1;1494.54
2585;2585;Dinheiro;1;1087.75
2586;2586;Crédito;1;1456.02
2587;2587;Boleto;1;2138.58
2588;2588;Pix;1;1408.28
2589;2589;Crédito;1;851.19
2590;2590;Crédito;1;531.04
2591;2591;Boleto;1;485.32
2592;2592;Crédito;1;1260.56
2593;2593;Boleto;1;339.42
2594;2594;Pix;1;559.55
2595;2595;Pix;1;506.13
2596;2596;Pix;1;762.45
2597;2597;Pix;1;46.76
2598;2598;Pix;1;530.39
2599;2599;Dinheiro;1;1400.74
2600;2600;Boleto;1;1185.92
2601;2601;Dinheiro;1;423.05
2602;2602;Débito;1;30.06
2603;2603;Boleto;1;124.59
2604;2604;Dinheiro;1;92.52
2605;2605;Pix;1;712.86
2606;2606;Pix;1;1773.3
2607;2607;Dinheiro;1;72.07
2608;2608;Crédito;1;412.54
2609;2609;Boleto;1;457.49
2610;2610;Débito;1;928.56
2611;2611;Dinheiro;1;497.56
2612;2612;Dinheiro;1;914.52
2613;2613;Dinheiro;1;640.76
2614;2614;Crédito;6;445.74
2615;2615;Débito;1;138.43
2616;2616;Dinheiro;1;668.96
2617;2617;Dinheiro;1;472.88
2618;2618;Crédito;1;2303.46
2619;2619;Boleto;1;1129.78
2620;2620;Boleto;1;224.32
2621;2621;Dinheiro;1;704.17
2622;2622;Débito;1;312.55
2623;2623;Dinheiro;1;575.86
2624;2624;Débito;1;708.22
2625;2625;Boleto;1;626.24
2626;2626;Pix;1;224.09
2627;2627;Dinheiro;1;123.93
2628;2628;Crédito;1;57.78
2629;2629;Débito;1;1727.6
2630;2630;Dinheiro;1;851.75
2631;2631;Dinheiro;1;650.12
2632;2632;Dinheiro;1;51.36
2633;2633;Boleto;1;616.34
2634;2634;Débito;1;253.6
2635;2635;Crédito;1;264.23
2636;2636;Pix;1;179.46
2637;2637;Pix;1;854.14
2638;2638;Dinheiro;1;667.68
2639;2639;Débito;1;825.38
2640;2640;Dinheiro;1;2327.57
2641;2641;Crédito;2;428.19
2642;2642;Débito;1;148.73
2643;2643;Boleto;1;93.54
2644;2644;Boleto;1;464.07
2645;2645;Dinheiro;1;69.22
2646;2646;Pix;1;213.1
2647;2647;Crédito;1;594.79
2648;2648;Débito;1;715.59
2649;2649;Débito;1;1648.69
2650;2650;Débito;1;217.7
2651;2651;Pix;1;851.19
2652;2652;Dinheiro;1;606.67
2653;2653;Crédito;3;903.82
2654;2654;Pix;1;224.43
2655;2655;Pix;1;855.7
2656;2656;Dinheiro;1;1648.17
2657;2657;Dinheiro;1;430.46
2658;2658;Débito;1;339.07
2659;2659;Dinheiro;1;728.97
2660;2660;Dinheiro;1;266.43
2661;2661;Débito;1;28.56
2662;2662;Débito;1;508.4
2663;2663;Crédito;2;1601.52
2664;2664;Pix;1;1667.95
2665;2665;Crédito;2;446.95
2666;2666;Crédito;2;202.88
2667;2667;Dinheiro;1;949.03
2668;2668;Dinheiro;1;90.18
2669;2669;Crédito;1;168.34
2670;2670;Pix;1;60.38
2671;2671;Débito;1;536.93
2672;2672;Crédito;1;130.98
2673;2673;Pix;1;704.14
2674;2674;Débito;1;521.92
2675;2675;Pix;1;584.19
2676;2676;Boleto;1;97.96
2677;2677;Débito;1;951.54
2678;2678;Crédito;1;37.41
2679;2679;Boleto;1;273.66
2680;2680;Dinheiro;1;1042.5
2681;2681;Boleto;1;46.81
2682;2682;Dinheiro;1;953.83
2683;2683;Débito;1;457.26
2684;2684;Dinheiro;1;122.09
2685;2685;Pix;1;808.81
2686;2686;Dinheiro;1;588.57
2687;2687;Crédito;2;46.76
2688;2688;Pix;1;199.23
2689;2689;Dinheiro;1;591.53
2690;2690;Pix;1;561.62
2691;2691;Dinheiro;1;1182.2
2692;2692;Boleto;1;768.16
2693;2693;Boleto;1;1641.64
2694;2694;Dinheiro;1;866.42
2695;2695;Boleto;1;735.35
2696;2696;Boleto;1;562.59
2697;2697;Dinheiro;1;122.09
2698;2698;Crédito;1;543.87
2699;2699;Débito;1;1885.22
2700;2700;Dinheiro;1;106.03
2701;2701;Boleto;1;361.49
2702;2702;Boleto;1;32.88
2703;2703;Débito;1;488.54
2704;2704;Crédito;1;387.38
2705;2705;Crédito;6;217.7
2706;2706;Pix;1;1354.68
2707;2707;Boleto;1;1853.28
2708;2708;Débito;1;461.07
2709;2709;Dinheiro;1;30.06
2710;2710;Boleto;1;261.62
2711;2711;Débito;1;597.42
2712;2712;Dinheiro;1;1823.8
2713;2713;Débito;1;179.46
2714;2714;Crédito;1;524.4
2715;2715;Pix;1;1383.16
2716;2716;Boleto;1;1260.56
2717;2717;Débito;1;1038.05
2718;2718;Débito;1;1571.02
2719;2719;Boleto;1;244.85
2720;2720;Crédito;3;165.58
2721;2721;Débito;1;2222.96
2722;2722;Dinheiro;1;371.26
2723;2723;Crédito;3;1824.04
2724;2724;Dinheiro;1;122.09
2725;2725;Pix;1;775.86
2726;2726;Boleto;1;625.1
2727;2727;Débito;1;373.08
2728;2728;Pix;1;320.56
2729;2729;Crédito;1;475.77
2730;2730;Crédito;1;41.48
2731;2731;Pix;1;110.05
2732;2732;Crédito;1;715.59
2733;2733;Dinheiro;1;2135.36
2734;2734;Débito;1;34.93
2735;2735;Boleto;1;128.52
2736;2736;Crédito;2;99.04
2737;2737;Crédito;2;915.69
2738;2738;Boleto;1;46.81
2739;2739;Dinheiro;1;1233.21
2740;2740;Débito;1;235.33
2741;2741;Débito;1;1648.9
2742;2742;Boleto;1;452.86
2743;2743;Débito;1;648.78
2744;2744;Pix;1;617.76
2745;2745;Dinheiro;1;1931.36
2746;2746;Crédito;3;62.02
2747;2747;Boleto;1;216.16
2748;2748;Débito;1;498.18
2749;2749;Crédito;4;436.81
2750;2750;Crédito;2;1132.14
2751;2751;Boleto;1;617.61
2752;2752;Crédito;1;541.87
2753;2753;Dinheiro;1;451.98
2754;2754;Boleto;1;1268.69
2755;2755;Dinheiro;1;877.9
2756;2756;Crédito;1;374.27
2757;2757;Dinheiro;1;257.04
2758;2758;Pix;1;641.57
2759;2759;Dinheiro;1;415.83
2760;2760;Boleto;1;2026.44
2761;2761;Boleto;1;83.56
2762;2762;Boleto;1;216.16
2763;2763;Pix;1;521.92
2764;2764;Boleto;1;335.57
2765;2765;Dinheiro;1;436.79
2766;2766;Pix;1;2527.23
2767;2767;Boleto;1;333.81
2768;2768;Boleto;1;555.98
2769;2769;Dinheiro;1;392.72
2770;2770;Boleto;1;398.46
2771;2771;Boleto;1;713.73
2772;2772;Crédito;3;371.79
2773;2773;Pix;1;124.43
2774;2774;Débito;1;458.07
2775;2775;Débito;1;1853.25
2776;2776;Crédito;1;2795.71
2777;2777;Dinheiro;1;1919.55
2778;2778;Crédito;1;1455.96
2779;2779;Crédito;3;207.63
2780;2780;Pix;1;434.4
2781;2781;Boleto;1;354.11
2782;2782;Dinheiro;1;485.34
2783;2783;Pix;1;2895.7
2784;2784;Dinheiro;1;876.97
2785;2785;Pix;1;1256.82
2786;2786;Boleto;1;132.17
2787;2787;Crédito;1;2473.35
2788;2788;Boleto;1;3564.3
2789;2789;Boleto;1;166.52
2790;2790;Boleto;1;354.75
2791;2791;Crédito;4;634.53
2792;2792;Crédito;2;138.43
2793;2793;Dinheiro;1;419.52
2794;2794;Crédito;1;143.49
2795;2795;Dinheiro;1;1007.74
2796;2796;Débito;1;566.76
2797;2797;Pix;1;416.6
2798;2798;Dinheiro;1;1600.58
2799;2799;Débito;1;163.51
2800;2800;Crédito;4;715.59
2801;2801;Dinheiro;1;263.02
2802;2802;Débito;1;1235.52
2803;2803;Crédito;1;1219.92
2804;2804;Débito;1;428.19
2805;2805;Boleto;1;632.71
2806;2806;Dinheiro;1;610.33
2807;2807;Pix;1;87.96
2808;2808;Pix;1;1433.58
2809;2809;Dinheiro;1;924.51
2810;2810;Débito;1;475.77
2811;2811;Dinheiro;1;912.02
2812;2812;Crédito;1;3568.18
2813;2813;Dinheiro;1;2057.06
2814;2814;Boleto;1;704.17
2815;2815;Pix;1;730.94
2816;2816;Boleto;1;201.99
2817;2817;Dinheiro;1;572.47
2818;2818;Débito;1;543.87
2819;2819;Dinheiro;1;2808.12
2820;2820;Boleto;1;1017.24
2821;2821;Boleto;1;480.46
2822;2822;Crédito;1;24.05
2823;2823;Crédito;1;895.99
2824;2824;Boleto;1;1271.55
2825;2825;Débito;1;3151.4
2826;2826;Boleto;1;984.54
2827;2827;Boleto;1;885.95
2828;2828;Boleto;1;115.56
2829;2829;Boleto;1;310.86
2830;2830;Crédito;1;443.44
2831;2831;Dinheiro;1;417.66
2832;2832;Boleto;1;823.07
2833;2833;Débito;1;1259.55
2834;2834;Crédito;1;392.72
2835;2835;Crédito;1;1400.7
2836;2836;Débito;1;485.34
2837;2837;Crédito;1;388.67
2838;2838;Dinheiro;1;360.26
2839;2839;Crédito;3;74.22
2840;2840;Dinheiro;1;795.34
2841;2841;Dinheiro;1;824.45
2842;2842;Pix;1;563.34
2843;2843;Débito;1;626.24
2844;2844;Débito;1;451.91
2845;2845;Crédito;3;739.41
2846;2846;Dinheiro;1;257.04
2847;2847;Débito;1;921.33
2848;2848;Débito;1;1516.34
2849;2849;Dinheiro;1;2426.43
2850;2850;Crédito;1;569.6
2851;2851;Débito;1;373.08
2852;2852;Crédito;1;1648.9
2853;2853;Dinheiro;1;886.88
2854;2854;Boleto;1;327.02
2855;2855;Boleto;1;1330.32
2856;2856;Pix;1;1355.58
2857;2857;Pix;1;462.61
2858;2858;Boleto;1;312.55
2859;2859;Crédito;1;733.04
2860;2860;Crédito;1;365.81
2861;2861;Pix;1;281.3
2862;2862;Boleto;1;43.66
2863;2863;Crédito;3;733.04
2864;2864;Débito;1;299.06
2865;2865;Dinheiro;1;318.14
2866;2866;Débito;1;394.46
2867;2867;Boleto;1;507.15
2868;2868;Pix;1;457.26
2869;2869;Pix;1;224.43
2870;2870;Pix;1;872.84
2871;2871;Boleto;1;733.04
2872;2872;Pix;1;1173.74
2873;2873;Boleto;1;1269.16
2874;2874;Débito;1;155.52
2875;2875;Pix;1;217.7
2876;2876;Dinheiro;1;629.78
2877;2877;Débito;1;2615.25
2878;2878;Boleto;1;261.24
2879;2879;Boleto;1;224.43
2880;2880;Boleto;1;431.12
2881;2881;Crédito;3;104.55
2882;2882;Débito;1;2186.92
2883;2883;Dinheiro;1;207.38
2884;2884;Pix;1;742.01
2885;2885;Débito;1;1361.29
2886;2886;Boleto;1;1182.2
2887;2887;Débito;1;355.15
2888;2888;Débito;1;842.41
2889;2889;Pix;1;2378.79
2890;2890;Pix;1;350.11
2891;2891;Crédito;1;576.13
2892;2892;Dinheiro;1;253.6
2893;2893;Pix;1;522.74
2894;2894;Crédito;1;1598.31
2895;2895;Boleto;1;954.41
2896;2896;Débito;1;2592.33
2897;2897;Pix;1;716.15
2898;2898;Boleto;1;733.04
2899;2899;Crédito;1;88.04
2900;2900;Pix;1;129.82
2901;2901;Dinheiro;1;821.11
2902;2902;Dinheiro;1;713.73
2903;2903;Débito;1;44.06
2904;2904;Crédito;2;153.11
2905;2905;Débito;1;497.56
2906;2906;Débito;1;160.53
2907;2907;Dinheiro;1;2663.85
2908;2908;Crédito;1;988.9
2909;2909;Crédito;6;3199.25
2910;2910;Boleto;1;259.51
2911;2911;Dinheiro;1;596.59
2912;2912;Débito;1;1012.26
2913;2913;Boleto;1;41.47
2914;2914;Boleto;1;27.69
2915;2915;Pix;1;195.42
2916;2916;Pix;1;450.83
2917;2917;Pix;1;630.02
2918;2918;Crédito;3;576.13
2919;2919;Débito;1;981.47
2920;2920;Boleto;1;371.99
2921;2921;Pix;1;347.5
2922;2922;Pix;1;2074.39
2923;2923;Débito;1;825.38
2924;2924;Crédito;1;980.14
2925;2925;Pix;1;1614.66
2926;2926;Dinheiro;1;210.9
2927;2927;Débito;1;376.36
2928;2928;Crédito;2;224.32
2929;2929;Boleto;1;434.4
2930;2930;Débito;1;665.69
2931;2931;Crédito;4;1322.6
2932;2932;Dinheiro;1;628.41
2933;2933;Boleto;1;39.75
2934;2934;Dinheiro;1;202.88
2935;2935;Boleto;1;1013.22
2936;2936;Pix;1;297.46
2937;2937;Boleto;1;758.17
2938;2938;Crédito;2;477.27
2939;2939;Boleto;1;536.49
2940;2940;Dinheiro;1;667.91
2941;2941;Pix;1;43.66
2942;2942;Pix;1;385.15
2943;2943;Boleto;1;808.81
2944;2944;Boleto;1;224.43
2945;2945;Dinheiro;1;64.2
2946;2946;Débito;1;755.57
2947;2947;Pix;1;228.24
2948;2948;Crédito;1;1158.28
2949;2949;Boleto;1;868.79
2950;2950;Boleto;1;1164.77
2951;2951;Boleto;1;271.26
2952;2952;Débito;1;334.54
2953;2953;Crédito;1;1950.36
2954;2954;Dinheiro;1;1856.28
2955;2955;Dinheiro;1;373.76
2956;2956;Débito;1;535.74
2957;2957;Pix;1;940.61
2958;2958;Crédito;3;572.47
2959;2959;Dinheiro;1;822.14
2960;2960;Dinheiro;1;357.9
2961;2961;Boleto;1;485.32
2962;2962;Crédito;2;1728.39
2963;2963;Crédito;2;151.04
2964;2964;Débito;1;538.63
2965;2965;Débito;1;392.72
2966;2966;Boleto;1;386.89
2967;2967;Dinheiro;1;911.9
2968;2968;Débito;1;1294.1
2969;2969;Dinheiro;1;564.89
2970;2970;Dinheiro;1;536.65
2971;2971;Crédito;4;1327.6
2972;2972;Dinheiro;1;532.77
2973;2973;Débito;1;315.3
2974;2974;Crédito;4;230.45
2975;2975;Dinheiro;1;244.27
2976;2976;Débito;1;1641.64
2977;2977;Pix;1;639.85
2978;2978;Crédito;4;547.32
2979;2979;Débito;1;475.77
2980;2980;Pix;1;922.11
2981;2981;Débito;1;180.13
2982;2982;Débito;1;536.49
2983;2983;Débito;1;563.34
2984;2984;Pix;1;79.16
2985;2985;Crédito;1;521.92
2986;2986;Boleto;1;704.14
2987;2987;Boleto;1;1985.88
2988;2988;Débito;1;295.32
2989;2989;Crédito;2;2131.08
2990;2990;Dinheiro;1;2239.02
2991;2991;Débito;1;665.69
2992;2992;Débito;1;666.93
2993;2993;Débito;1;576.13
2994;2994;Dinheiro;1;88.11
2995;2995;Pix;1;482.84
2996;2996;Pix;1;678.46
2997;2997;Crédito;3;446.56
2998;2998;Crédito;3;170.47
2999;2999;Boleto;1;941.71
3000;3000;Crédito;2;872.84
3001;3001;Pix;1;244.19
3002;3002;Pix;1;133.86
3003;3003;Pix;1;310.86
3004;3004;Débito;1;165.21
3005;3005;Pix;1;535.74
3006;3006;Boleto;1;288.06
3007;3007;Pix;1;285.23
3008;3008;Débito;1;133.27
3009;3009;Crédito;1;896.58
3010;3010;Débito;1;1132.14
3011;3011;Pix;1;1404.06
3012;3012;Débito;1;530.39
3013;3013;Pix;1;415.76
3014;3014;Crédito;3;46.81
3015;3015;Boleto;1;201.99
3016;3016;Pix;1;179.54
3017;3017;Dinheiro;1;1626.7
3018;3018;Dinheiro;1;733.04
3019;3019;Pix;1;864.33
3020;3020;Crédito;3;301.7
3021;3021;Crédito;1;350.18
3022;3022;Boleto;1;3685.32
3023;3023;Dinheiro;1;224.09
3024;3024;Crédito;1;153.11
3025;3025;Pix;1;1090.52
3026;3026;Dinheiro;1;735.51
3027;3027;Pix;1;129.82
3028;3028;Crédito;1;160.53
3029;3029;Boleto;1;313.12
3030;3030;Boleto;1;3881.03
3031;3031;Pix;1;1037.03
3032;3032;Crédito;1;511.88
3033;3033;Pix;1;1996.41
3034;3034;Dinheiro;1;64.2
3035;3035;Pix;1;776.21
3036;3036;Débito;1;724.33
3037;3037;Boleto;1;470.06
3038;3038;Boleto;1;110.74
3039;3039;Boleto;1;121.98
3040;3040;Crédito;1;1206.82
3041;3041;Débito;1;163.51
3042;3042;Dinheiro;1;483.61
3043;3043;Crédito;1;213.1
3044;3044;Pix;1;593.7
3045;3045;Pix;1;310.65
3046;3046;Débito;1;358.63
3047;3047;Pix;1;1648.17
3048;3048;Pix;1;734.68
3049;3049;Crédito;2;800.29
3050;3050;Boleto;1;210.53
3051;3051;Crédito;2;451.86
3052;3052;Boleto;1;34.61
3053;3053;Débito;1;448.64
3054;3054;Dinheiro;1;824.45
3055;3055;Crédito;2;55.82
3056;3056;Crédito;3;312.55
3057;3057;Crédito;1;28.56
3058;3058;Débito;1;631.83
3059;3059;Pix;1;1895.48
3060;3060;Dinheiro;1;591.1
3061;3061;Pix;1;1404.06
3062;3062;Boleto;1;776.21
3063;3063;Pix;1;694.39
3064;3064;Débito;1;87.96
3065;3065;Boleto;1;2057.06
3066;3066;Boleto;1;365.79
3067;3067;Débito;1;3104.83
3068;3068;Crédito;1;452.85
3069;3069;Débito;1;392.72
3070;3070;Débito;1;588.57
3071;3071;Dinheiro;1;1526.91
3072;3072;Dinheiro;1;295.32
3073;3073;Dinheiro;1;167.12
3074;3074;Dinheiro;1;429.27
3075;3075;Boleto;1;253.6
3076;3076;Dinheiro;1;769.47
3077;3077;Boleto;1;2188.2
3078;3078;Débito;1;1288.06
3079;3079;Débito;1;1969.08
3080;3080;Boleto;1;569.6
3081;3081;Pix;1;1645.65
3082;3082;Débito;1;695.0
3083;3083;Débito;1;704.14
3084;3084;Boleto;1;1073.71
3085;3085;Dinheiro;1;1577.84
3086;3086;Crédito;4;1529.0
3087;3087;Boleto;1;88.11
3088;3088;Pix;1;41.48
3089;3089;Crédito;1;110.05
3090;3090;Crédito;6;1410.58
3091;3091;Boleto;1;198.83
3092;3092;Débito;1;1648.9
3093;3093;Boleto;1;1335.37
3094;3094;Crédito;3;1404.06
3095;3095;Boleto;1;3481.94
3096;3096;Débito;1;353.45
3097;3097;Pix;1;237.27
3098;3098;Débito;1;705.03
3099;3099;Pix;1;609.61
3100;3100;Débito;1;99.04
3101;3101;Pix;1;576.13
3102;3102;Crédito;2;223.53
3103;3103;Dinheiro;1;2175.49
3104;3104;Dinheiro;1;776.21
3105;3105;Débito;1;424.31
3106;3106;Boleto;1;3239.88
3107;3107;Débito;1;783.23
3108;3108;Pix;1;347.91
3109;3109;Dinheiro;1;752.49
3110;3110;Débito;1;371.99
3111;3111;Débito;1;451.98
3112;3112;Pix;1;3326.76
3113;3113;Boleto;1;742.12
3114;3114;Boleto;1;404.4
3115;3115;Boleto;1;423.05
3116;3116;Débito;1;399.55
3117;3117;Débito;1;128.4
3118;3118;Pix;1;1042.45
3119;3119;Débito;1;1354.68
3120;3120;Dinheiro;1;147.16
3121;3121;Pix;1;187.04
3122;3122;Crédito;6;2274.51
3123;3123;Boleto;1;717.26
3124;3124;Dinheiro;1;388.67
3125;3125;Dinheiro;1;572.47
3126;3126;Boleto;1;531.99
3127;3127;Pix;1;507.2
3128;3128;Crédito;1;331.9
3129;3129;Boleto;1;160.53
3130;3130;Dinheiro;1;1252.99
3131;3131;Pix;1;1483.35
3132;3132;Pix;1;2269.01
3133;3133;Débito;1;783.17
3134;3134;Pix;1;709.5
3135;3135;Débito;1;265.52
3136;3136;Boleto;1;895.99
3137;3137;Débito;1;263.63
3138;3138;Dinheiro;1;697.4
3139;3139;Boleto;1;253.6
3140;3140;Débito;1;932.58
3141;3141;Boleto;1;180.13
3142;3142;Pix;1;175.92
3143;3143;Pix;1;579.14
3144;3144;Crédito;1;460.02
3145;3145;Dinheiro;1;296.92
3146;3146;Pix;1;263.63
3147;3147;Débito;1;87.96
3148;3148;Pix;1;800.29
3149;3149;Crédito;2;353.45
3150;3150;Boleto;1;463.31
3151;3151;Pix;1;783.17
3152;3152;Débito;1;483.33
3153;3153;Boleto;1;792.93
3154;3154;Boleto;1;531.04
3155;3155;Boleto;1;1408.28
3156;3156;Pix;1;2521.12
3157;3157;Boleto;1;353.0
3158;3158;Pix;1;117.67
3159;3159;Dinheiro;1;1260.56
3160;3160;Crédito;1;2847.09
3161;3161;Débito;1;292.38
3162;3162;Boleto;1;634.34
3163;3163;Dinheiro;1;312.55
3164;3164;Boleto;1;2099.25
3165;3165;Dinheiro;1;1941.14
3166;3166;Pix;1;148.73
3167;3167;Pix;1;497.56
3168;3168;Débito;1;51.84
3169;3169;Pix;1;106.85
3170;3170;Boleto;1;1995.48
3171;3171;Crédito;4;380.62
3172;3172;Dinheiro;1;138.98
3173;3173;Dinheiro;1;288.06
3174;3174;Pix;1;583.9
3175;3175;Crédito;1;46.76
3176;3176;Pix;1;848.62
3177;3177;Dinheiro;1;508.97
3178;3178;Crédito;2;481.94
3179;3179;Boleto;1;93.54
3180;3180;Boleto;1;809.97
3181;3181;Débito;1;728.97
3182;3182;Crédito;2;2600.48
3183;3183;Crédito;2;2462.45
3184;3184;Boleto;1;2830.35
3185;3185;Boleto;1;437.72
3186;3186;Pix;1;2083.0
3187;3187;Pix;1;753.28
3188;3188;Débito;1;406.67
3189;3189;Boleto;1;800.29
3190;3190;Boleto;1;83.56
3191;3191;Dinheiro;1;124.74
3192;3192;Débito;1;716.05
3193;3193;Pix;1;861.24
3194;3194;Pix;1;700.35
3195;3195;Boleto;1;706.96
3196;3196;Dinheiro;1;288.06
3197;3197;Dinheiro;1;282.11
3198;3198;Boleto;1;839.32
3199;3199;Dinheiro;1;760.8
3200;3200;Dinheiro;1;572.47
3201;3201;Dinheiro;1;339.07
3202;3202;Boleto;1;664.76
3203;3203;Boleto;1;1560.29
3204;3204;Boleto;1;634.53
3205;3205;Boleto;1;424.31
3206;3206;Pix;1;518.0
3207;3207;Dinheiro;1;393.95
3208;3208;Crédito;1;536.49
3209;3209;Dinheiro;1;605.96
3210;3210;Crédito;1;109.24
3211;3211;Dinheiro;1;686.2
3212;3212;Crédito;3;1352.49
3213;3213;Dinheiro;1;1389.94
3214;3214;Boleto;1;71.03
3215;3215;Crédito;1;103.86
3216;3216;Crédito;3;759.22
3217;3217;Pix;1;505.68
3218;3218;Boleto;1;712.86
3219;3219;Dinheiro;1;720.52
3220;3220;Crédito;2;165.58
3221;3221;Crédito;3;572.47
3222;3222;Crédito;3;481.94
3223;3223;Débito;1;697.4
3224;3224;Boleto;1;715.59
3225;3225;Pix;1;912.02
3226;3226;Dinheiro;1;398.46
3227;3227;Crédito;1;1342.28
3228;3228;Pix;1;30.06
3229;3229;Dinheiro;1;1457.95
3230;3230;Dinheiro;1;596.59
3231;3231;Pix;1;650.12
3232;3232;Dinheiro;1;494.21
3233;3233;Dinheiro;1;207.71
3234;3234;Pix;1;3908.41
3235;3235;Crédito;2;875.44
3236;3236;Pix;1;673.99
3237;3237;Crédito;4;62.37
3238;3238;Boleto;1;777.9
3239;3239;Boleto;1;133.86
3240;3240;Dinheiro;1;635.05
3241;3241;Crédito;1;538.63
3242;3242;Crédito;6;267.12
3243;3243;Dinheiro;1;549.39
3244;3244;Dinheiro;1;331.9
3245;3245;Pix;1;31.01
3246;3246;Pix;1;694.5
3247;3247;Boleto;1;530.39
3248;3248;Débito;1;1634.12
3249;3249;Débito;1;1128.05
3250;3250;Pix;1;451.86
3251;3251;Débito;1;298.71
3252;3252;Pix;1;871.75
3253;3253;Boleto;1;452.85
3254;3254;Dinheiro;1;2106.09
3255;3255;Boleto;1;617.61
3256;3256;Boleto;1;536.49
3257;3257;Pix;1;412.52
3258;3258;Crédito;1;1178.16
3259;3259;Pix;1;630.28
3260;3260;Pix;1;365.79
3261;3261;Crédito;1;43.66
3262;3262;Pix;1;914.52
3263;3263;Dinheiro;1;610.01
3264;3264;Dinheiro;1;44.42
3265;3265;Boleto;1;168.4
3266;3266;Débito;1;2278.4
3267;3267;Dinheiro;1;440.2
3268;3268;Pix;1;87.32
3269;3269;Pix;1;1126.67
3270;3270;Crédito;1;729.62
3271;3271;Débito;1;1014.3
3272;3272;Pix;1;617.61
3273;3273;Débito;1;995.12
3274;3274;Boleto;1;87.96
3275;3275;Dinheiro;1;235.33
3276;3276;Crédito;6;2138.58
3277;3277;Dinheiro;1;559.14
3278;3278;Boleto;1;1412.57
3279;3279;Boleto;1;32.88
3280;3280;Débito;1;2622.75
3281;3281;Pix;1;969.82
3282;3282;Dinheiro;1;702.44
3283;3283;Crédito;1;413.63
3284;3284;Pix;1;43.66
3285;3285;Crédito;4;1392.21
3286;3286;Débito;1;171.12
3287;3287;Pix;1;433.75
3288;3288;Crédito;4;677.34
3289;3289;Débito;1;533.84
3290;3290;Boleto;1;741.2
3291;3291;Pix;1;109.24
3292;3292;Dinheiro;1;599.28
3293;3293;Dinheiro;1;825.38
3294;3294;Débito;1;1590.68
3295;3295;Dinheiro;1;218.3
3296;3296;Pix;1;166.52
3297;3297;Boleto;1;1898.06
3298;3298;Crédito;1;179.46
3299;3299;Dinheiro;1;808.81
3300;3300;Débito;1;1667.95
3301;3301;Boleto;1;1840.07
3302;3302;Pix;1;273.66
3303;3303;Boleto;1;267.12
3304;3304;Débito;1;457.26
3305;3305;Dinheiro;1;632.1
3306;3306;Boleto;1;224.32
3307;3307;Crédito;1;1319.12
3308;3308;Dinheiro;1;1432.3
3309;3309;Débito;1;1235.52
3310;3310;Pix;1;253.6
3311;3311;Boleto;1;2210.41
3312;3312;Pix;1;265.67
3313;3313;Débito;1;1263.65
3314;3314;Crédito;3;318.14
3315;3315;Crédito;1;759.22
3316;3316;Crédito;3;1028.53
3317;3317;Crédito;1;393.88
3318;3318;Débito;1;407.18
3319;3319;Dinheiro;1;895.99
3320;3320;Boleto;1;668.96
3321;3321;Boleto;1;1743.5
3322;3322;Dinheiro;1;187.11
3323;3323;Boleto;1;912.02
3324;3324;Pix;1;347.5
3325;3325;Crédito;1;561.54
3326;3326;Boleto;1;464.07
3327;3327;Débito;1;1170.22
3328;3328;Crédito;3;754.26
3329;3329;Pix;1;147.16
3330;3330;Boleto;1;388.27
3331;3331;Pix;1;64.2
3332;3332;Débito;1;2112.51
3333;3333;Dinheiro;1;3512.2
3334;3334;Dinheiro;1;457.26
3335;3335;Pix;1;450.83
3336;3336;Boleto;1;1383.16
3337;3337;Dinheiro;1;1000.16
3338;3338;Dinheiro;1;437.72
3339;3339;Crédito;1;411.6
3340;3340;Débito;1;399.1
3341;3341;Dinheiro;1;318.79
3342;3342;Pix;1;339.07
3343;3343;Dinheiro;1;762.45
3344;3344;Débito;1;702.03
3345;3345;Crédito;1;31.15
3346;3346;Débito;1;1144.94
3347;3347;Dinheiro;1;379.91
3348;3348;Débito;1;768.37
3349;3349;Pix;1;628.41
3350;3350;Pix;1;457.84
3351;3351;Pix;1;413.95
3352;3352;Débito;1;630.02
